"dec_lon","dec_lat","gps","plot","species","dbh_cm","height_m","dbh_height"
18.0826900842272,-2.50329464224776,"516_1_2","no_elephants","HA",14.3,4.5,0.502123523689718
18.0847971601274,-2.50283445907867,"517_1_2","no_elephants","HA",17.5,7.5,0.367976785294594
18.0823659746099,-2.50093643095447,"518_1_2","no_elephants","HA",14.1,4.2,0.525969822257479
18.0854129531214,-2.50155821310624,"519_1_2","no_elephants","HA",26.2,4.9,0.728105211291232
18.0838377879761,-2.50262222819852,"52_1_2","no_elephants","Syzigium cf congolenseigiome",12,3.8,0.499397649430815
18.0826957862927,-2.5016794518658,"52_2_2","no_elephants","HA",19.5,4,0.687974620034556
18.0860429732665,-2.50329143069303,"520_1_2","no_elephants","HA",19,3.3,0.760239661074941
18.0825858328172,-2.50166355237467,"521_1_2","no_elephants","HA",12,4.2,0.455931955649724
18.0857275248566,-2.50219369545675,"522_1_2","no_elephants","HA",12.9,6.9,0.271740619561994
18.0839508649742,-2.50208405857973,"523_1_2","no_elephants","HA",14.9,4.6,0.5104284367307
18.0859576826593,-2.50271357408843,"524_1_2","no_elephants","HA",13.4,3.6,0.57080229759752
18.0856005452111,-2.50391793072335,"525_1_2","no_elephants","HA",12.3,7.2,0.23257261500813
18.0859587382867,-2.5024566100109,"526_1_2","no_elephants","HA",23.5,7.8,0.478973259581256
18.0851380222298,-2.50306094936963,"527_1_2","no_elephants","HA",21.9,4.2,0.717194824442218
18.0839856815511,-2.50185335013956,"528_1_2","no_elephants","HA",15.8,6.9,0.359807996217167
18.0867230814412,-2.50423323675291,"529_1_2","no_elephants","HA",13.5,3.4,0.598854851452751
18.084619304498,-2.50150140724594,"53_1_2","no_elephants","HA",11.3,5.2,0.337075099848621
18.0822904114397,-2.50377038719156,"53_2_2","no_elephants","HA",15,5.8,0.412663265492744
18.0828388291232,-2.50064145009733,"530_1_2","no_elephants","HA",17.8,4,0.648360010980932
18.0862150185877,-2.50291346307723,"531_1_2","no_elephants","HA",18.7,7.8,0.379747003846019
18.0843388805326,-2.50181905520325,"532_1_2","no_elephants","HA",11.4,3.9,0.465840244309973
18.0847573875436,-2.50120795907091,"533_1_2","no_elephants","HA",13,3.2,0.608793373986931
18.086577022535,-2.50200968428824,"534_1_2","no_elephants","HA",14.4,3,0.681241237375587
18.0827268747201,-2.50076211460418,"535_1_2","no_elephants","HA",15.8,4.8,0.517415849578835
18.0824473912434,-2.50105193881262,"536_1_2","no_elephants","HA",11.8,3.6,0.515579506538838
18.0858527574921,-2.50213377460451,"537_1_2","no_elephants","HA",15.2,5.2,0.465840244309973
18.0842586678762,-2.50060704133125,"538_1_2","no_elephants","HA",17.2,5.7,0.479653591235057
18.0859036757844,-2.50445914691512,"539_1_2","no_elephants","HA",21.8,6.8,0.505947580898369
18.0845987462144,-2.50408976599878,"54_1_2","no_elephants","HA",16.7,3.8,0.642932874530773
18.0850703725097,-2.50060710388053,"54_2_2","no_elephants","HA",16.2,3.8,0.629731417925821
18.0857178490903,-2.50284248066026,"540_1_2","no_elephants","HA",15.3,4,0.582631439489636
18.0840563267652,-2.50443497559534,"541_1_2","no_elephants","HA",13.8,4.9,0.449683006372723
18.0828272225743,-2.50022472666078,"542_1_2","no_elephants","HA",13.6,5.2,0.417535564735418
18.0829477735094,-2.50092894184853,"543_1_2","no_elephants","HA",15.3,3.2,0.679541452497693
18.0861779061282,-2.5043047645979,"544_1_2","no_elephants","HA",22.2,7.7,0.459862249278157
18.0838821125494,-2.50283187136826,"545_1_2","no_elephants","HA",13.6,5.4,0.401145148547249
18.0829972863618,-2.50030316677787,"546_1_2","no_elephants","HA",16.8,4,0.6232492903979
18.0861238625801,-2.50038357317542,"547_1_2","no_elephants","HA",14.9,4.2,0.549936978014374
18.0863815706682,-2.5012719034459,"548_1_2","no_elephants","HA",15.7,4.2,0.572650362011333
18.0857764589832,-2.50187083761369,"549_1_2","no_elephants","HA",19,6.2,0.486361911454575
18.0835013130425,-2.50394838993452,"55_1_2","no_elephants","Syzigium cf congolenseigiome",13.6,3,0.656417653650555
18.0863958578877,-2.5037956271665,"55_2_2","no_elephants","HA",20.5,3.2,0.806603882735848
18.0838147340574,-2.50189519981994,"550_1_2","no_elephants","HA",23.7,6.8,0.542239433303868
18.086275801369,-2.50067640299342,"551_1_2","no_elephants","HA",24.2,4.8,0.702574128604844
18.0865550830274,-2.5027675609928,"552_1_2","no_elephants","HA",12.7,4.7,0.431705863020239
18.0837177138299,-2.5043214621243,"553_1_2","no_elephants","HA",11.7,2.3,0.706458025728569
18.0861778651827,-2.5041135984964,"554_1_2","no_elephants","HA",15.5,4.9,0.500135618141778
18.0833945792181,-2.50053465119052,"555_1_2","no_elephants","HA",16.4,3,0.737722593328035
18.08448355549,-2.50455543686668,"556_1_2","no_elephants","HA",14.6,3.8,0.584569259167627
18.0859487635111,-2.50315576880916,"557_1_2","no_elephants","HA",27.8,8,0.540954808926133
18.0835625244803,-2.50058023764758,"558_1_2","no_elephants","HA",14.6,6.9,0.325503765047182
18.0849401491682,-2.50342756931829,"559_1_2","no_elephants","HA",13.9,4,0.540954808926133
18.0841415173595,-2.50117119507101,"56_1_2","no_elephants","Syzigium cf congolenseigiome",16.4,2.8,0.767685816705479
18.0858951309628,-2.50365029517524,"56_2_2","no_elephants","HA",22.9,3.4,0.828356565297633
18.0836539201045,-2.50409189017509,"560_1_2","no_elephants","HA",11.7,5,0.369215857410143
18.0839458870696,-2.50097048440468,"561_1_2","no_elephants","HA",12,6.5,0.266267889404769
18.0864298007911,-2.50436665118037,"562_1_2","no_elephants","HA",15.3,3.7,0.616489706750604
18.0840332833141,-2.50267965671348,"563_1_2","no_elephants","HA",12.2,4.3,0.452891375095162
18.0844731513561,-2.50379978910346,"564_1_2","no_elephants","HA",14.1,5.2,0.433215769020581
18.0848832410518,-2.50170457162826,"565_1_2","no_elephants","HA",17.3,7.8,0.345951500438315
18.0865432349368,-2.5032153783107,"566_1_2","no_elephants","HA",20.8,4,0.716003343634799
18.0863459690433,-2.5033771909065,"567_1_2","no_elephants","HA",16,4.8,0.522878745280338
18.0847358011917,-2.50399400983574,"568_1_2","no_elephants","HA",19.7,5.3,0.570190356560804
18.0831409367828,-2.50437473676752,"569_1_2","no_elephants","HA",12,5.4,0.346787486224656
18.0845836637306,-2.50407139053662,"57_1_2","no_elephants","HA",12.8,6.4,0.301029995663981
18.0856341665338,-2.50334804697229,"57_2_2","no_elephants","HA",12.2,2.6,0.67138648270393
18.0839865350766,-2.50065400940232,"570_1_2","no_elephants","HA",12.6,4.8,0.419129307741976
18.0860904184958,-2.50392167732104,"571_1_2","no_elephants","HA",17,3.7,0.662247197311279
18.0831737313351,-2.50006948253642,"572_1_2","no_elephants","HA",18.4,6,0.486666572625893
18.0827035185604,-2.50416896448252,"573_1_2","no_elephants","HA",16.8,3.7,0.657107557658868
18.082952712627,-2.50441835173513,"574_1_2","no_elephants","HA",11,3.2,0.536242706838319
18.082312765697,-2.50181992923196,"575_1_2","no_elephants","HA",12.2,4,0.484299839346786
18.0856314835149,-2.5010051465534,"576_1_2","no_elephants","HA",12,3.8,0.499397649430815
18.0838028140552,-2.50084841810535,"577_1_2","no_elephants","HA",13.4,5.5,0.386742108870564
18.0861518895513,-2.50396427538454,"578_1_2","no_elephants","HA",12.3,6.2,0.297513421941144
18.0861662111748,-2.50458902978879,"579_1_2","no_elephants","HA",13,3.8,0.534159755690027
18.084690615154,-2.50175713813375,"58_1_2","no_elephants","Syzigium cf congolenseigiome",13.9,3.8,0.563231203637285
18.0840185796785,-2.50245980851873,"58_2_2","no_elephants","HA",11.6,2.6,0.649484641256101
18.0827118667006,-2.50196747422213,"580_1_2","no_elephants","HA",11.5,3.8,0.480914243736802
18.0845949030514,-2.50450237107478,"581_1_2","no_elephants","HA",14.5,4.7,0.489270144299257
18.0842994282011,-2.50173902149797,"582_1_2","no_elephants","HA",19,5.8,0.515325607389892
18.0839597359721,-2.50447171781394,"583_1_2","no_elephants","HA",11,5.8,0.277964691595288
18.0836644663679,-2.50073381180366,"584_1_2","no_elephants","HA",12.4,5,0.394451680826216
18.0838191442637,-2.50307050085783,"585_1_2","no_elephants","HA",16.5,4.8,0.536242706838319
18.0841312911242,-2.50140166544109,"586_1_2","no_elephants","Strychnos Pungens",11.5,3.8,0.480914243736802
18.0828057523225,-2.50347823275967,"587_1_2","no_elephants","HA",15.5,5.6,0.442143671164091
18.0830945805755,-2.50125494715473,"588_1_2","no_elephants","HA",28,9,0.492915521902894
18.0857851673816,-2.50381284645634,"589_1_2","no_elephants","HA",11.6,4.8,0.383216751851331
18.0829984026687,-2.50170168009384,"59_1_2","no_elephants","HA",17.2,5.2,0.51952510327275
18.086474000412,-2.50109047806629,"59_2_2","no_elephants","HA",12.2,2.8,0.639201799332529
18.0846238071945,-2.50322443042751,"590_1_2","no_elephants","HA",16.5,4,0.615423952885944
18.0841286840461,-2.50365650092734,"591_1_2","no_elephants","HA",12,4,0.477121254719662
18.0864136713456,-2.50290332087236,"592_1_2","no_elephants","Syzigium cf congolenseigiome",17,3,0.753327666658612
18.0862363463899,-2.50319609585259,"593_1_2","no_elephants","HA",17.1,6.2,0.4406044208939
18.0853628601416,-2.50337243023968,"594_1_2","no_elephants","HA",12.9,4.5,0.457377196523905
18.0850189895687,-2.50378487987986,"595_1_2","no_elephants","HA",15.3,4.5,0.531478917042255
18.0857113607912,-2.50274135401976,"596_1_2","no_elephants","HA",13.6,4.5,0.480326394594874
18.0859521549384,-2.50242661314736,"597_1_2","no_elephants","Syzigium cf congolenseigiome",16.5,3.2,0.712333965894
18.0827933942599,-2.50214215791443,"598_1_2","no_elephants","HA",19.1,5.4,0.548639607424759
18.0867197965212,-2.50139188313863,"599_1_2","no_elephants","HA",14.5,5.6,0.413179975228774
18.0826243991713,-2.50246888991592,"6_1_2","no_elephants","HA",12.2,3.6,0.530057329907461
18.0841942051425,-2.50170220288018,"6_2_2","no_elephants","HA",22.8,2.6,0.942961499029636
18.0845857645168,-2.50108255569553,"60_1_2","no_elephants","HA",12.7,5.8,0.34037572739302
18.084170938964,-2.50338772680849,"60_2_2","no_elephants","Strychnos Pungens",12.6,2,0.799340549453582
18.0858508363804,-2.50263736773928,"600_1_2","no_elephants","HA",15.1,7.4,0.309745227562193
18.086135781187,-2.5007529280617,"601_1_2","no_elephants","HA",15.9,4.2,0.578147833922551
18.0833902286254,-2.5035640150561,"602_1_2","no_elephants","HA",19,5,0.57978359661681
18.0857073006454,-2.50034910263439,"603_1_2","no_elephants","HA",14.9,5,0.474216264076255
18.086309433247,-2.50276140760251,"604_1_2","no_elephants","HA",22.3,6.1,0.562975028037394
18.0840539090064,-2.50156181385332,"605_1_2","no_elephants","HA",13.9,7,0.297916760239838
18.0828663550029,-2.50355693861801,"606_1_2","no_elephants","HA",22.8,5.8,0.594506853437517
18.0827843020747,-2.50056342887359,"607_1_2","no_elephants","HA",19.1,3.2,0.775883388927822
18.0845005748673,-2.50166364650079,"608_1_2","no_elephants","HA",13.5,1.8,0.8750612633917
18.083982927481,-2.50095328253903,"609_1_2","no_elephants","HA",18,3,0.778151250383644
18.0833094998029,-2.50408962876892,"61_1_2","no_elephants","HA",13,4.8,0.43270211493125
18.083487727595,-2.50454398161439,"61_2_2","no_elephants","HA",18.6,2.8,0.822354912875697
18.0834004821352,-2.5018696791789,"610_1_2","no_elephants","HA",15.2,4.8,0.500602350569185
18.0851757816497,-2.50105596062525,"611_1_2","no_elephants","HA",25.2,7.2,0.544068044350276
18.0831841594826,-2.50398369762708,"612_1_2","no_elephants","HA",17,5.8,0.467020927815337
18.0864310158835,-2.50423037026179,"613_1_2","no_elephants","HA",20.3,5.2,0.591492694278414
18.0836184211266,-2.5040381176157,"614_1_2","no_elephants","HA",14.3,5,0.456366033129043
18.0848286169833,-2.50133258902625,"615_1_2","no_elephants","HA",20.8,4.6,0.655305503281188
18.082656871536,-2.50442858101954,"616_1_2","no_elephants","HA",19,6.6,0.45920966541096
18.0833223675777,-2.50393741721043,"617_1_2","no_elephants","HA",14.4,5.4,0.425968732272281
18.083913576244,-2.50067346370818,"618_1_2","no_elephants","HA",12.7,5.8,0.34037572739302
18.0855794528752,-2.50124030473882,"619_1_2","no_elephants","HA",15.5,6.4,0.384151724186404
18.08559793555,-2.50345135269167,"62_1_2","no_elephants","Syzigium cf congolenseigiome",14.4,2.8,0.71120446075303
18.0842420468778,-2.50080932315652,"62_2_2","no_elephants","HA",15.3,2.8,0.73753339947538
18.0823462072431,-2.50364711850714,"620_1_2","no_elephants","HA",20.4,9.2,0.345842340080343
18.0833843024903,-2.50176432868522,"621_1_2","no_elephants","HA",13.1,4.4,0.473818619169577
18.0855689599584,-2.50414772572962,"622_1_2","no_elephants","HA",12.4,4.4,0.449969008676048
18.0832061048601,-2.50110635922612,"623_1_2","no_elephants","HA",12.7,4.5,0.450591207180613
18.0851010137333,-2.50294256919742,"625_1_2","no_elephants","HA",17.5,5.3,0.518762179085505
18.0864164216283,-2.50018489705554,"63_1_2","no_elephants","HA",14.8,4.4,0.52680903890877
18.0833459147011,-2.50304136475622,"63_2_2","no_elephants","HA",18.1,4.6,0.59492074318761
18.0863088720632,-2.50189930266612,"64_1_2","no_elephants","HA",12.7,4,0.501743729627994
18.083909069953,-2.5039891857667,"64_2_2","no_elephants","HA",16.7,2,0.921686475483602
18.0836593533237,-2.50258933641005,"65_1_2","no_elephants","HA",14.4,3.8,0.57857889547844
18.0838367246371,-2.50332041778402,"65_2_2","no_elephants","HA",12.9,1.8,0.855317205195943
18.0845131804134,-2.5007921129208,"66_1_2","no_elephants","HA",13.8,4.2,0.516629796003336
18.0851718775047,-2.50086325723067,"66_2_2","no_elephants","HA",20,4.8,0.619788758288394
18.0857290361313,-2.50385079956606,"67_1_2","no_elephants","HA",16.3,4.4,0.56873492791777
18.0846328330441,-2.50082598836679,"67_2_2","no_elephants","HA",18.9,4,0.674401812845282
18.0830747798652,-2.50216748649316,"68_1_2","no_elephants","HA",11.1,3.8,0.465539382169847
18.0859964048588,-2.50412799077041,"68_2_2","no_elephants","HA",13.4,3.8,0.547321201747997
18.0851172826596,-2.50356216858875,"69_1_2","no_elephants","Syzigium cf congolenseigiome",13,3.2,0.608793373986931
18.0847520387078,-2.50207215405539,"69_2_2","no_elephants","HA",15.5,3.4,0.658852781128036
18.0828436596207,-2.50066232013055,"7_1_2","no_elephants","HA",13.5,5.6,0.382145741488806
18.0854672865397,-2.50399842229805,"7_2_2","no_elephants","HA",16.9,3.2,0.722736726293768
18.0847554600958,-2.50449445388221,"70_1_2","no_elephants","HA",14.7,4.4,0.523864658261989
18.0846100836668,-2.50447148544781,"70_2_2","no_elephants","HA",19,3.8,0.698970004336019
18.0834890597823,-2.50353454891347,"71_1_2","no_elephants","HA",11.6,3.2,0.559308010907012
18.0843226650321,-2.50296174943657,"71_2_2","no_elephants","HA",14.3,3.6,0.599033536697775
18.0837176317407,-2.50213358713192,"72_1_2","no_elephants","HA",16.3,4.2,0.588938314006057
18.0836100655388,-2.50059377662686,"72_2_2","no_elephants","HA",19.6,3.4,0.760777154314221
18.0840224912159,-2.5024474835651,"73_1_2","no_elephants","HA",13.9,3.6,0.586712299486808
18.0849821934488,-2.50365375775242,"73_2_2","no_elephants","HA",19.6,5.2,0.576252727721677
18.0857638504109,-2.50424149426003,"74_1_2","no_elephants","HA",20.2,8.6,0.370852918203056
18.0849133620184,-2.50435476902048,"74_2_2","no_elephants","HA",13,3.8,0.534159755690027
18.083658871694,-2.50111497506362,"75_1_2","no_elephants","HA",22,9.8,0.351196605129711
18.0865988671999,-2.50057812086943,"75_2_2","no_elephants","HA",12.5,2.6,0.681936665037238
18.0866066590345,-2.5035957956497,"76_1_2","no_elephants","HA",12.5,5.8,0.333482019445119
18.0861547205404,-2.50129226572174,"76_2_2","no_elephants","HA",13.7,4.4,0.493267890670219
18.0865365470238,-2.50252049311442,"77_1_2","no_elephants","HA",12,5.4,0.346787486224656
18.0830607014768,-2.50334859976979,"77_2_2","no_elephants","HA",22.6,4.2,0.730859148749501
18.0826936744727,-2.50345433497443,"78_1_2","no_elephants","HA",16.2,2.8,0.762356983200412
18.0858729514569,-2.50108992328037,"78_2_2","no_elephants","HA",19.6,5.8,0.528828077793539
18.0849964361689,-2.50252672118742,"79_1_2","no_elephants","HA",12.5,5.2,0.380906669373257
18.0826781337628,-2.50107482661498,"79_2_2","no_elephants","HA",13.7,2.4,0.756509325444801
18.0852407715907,-2.50078754598076,"8_1_2","no_elephants","HA",21.2,7.2,0.469003364497483
18.0862137519465,-2.50145827067249,"8_2_2","no_elephants","HA",22.8,4.4,0.714482170514266
18.0824619859794,-2.50290564727298,"80_1_2","no_elephants","HA",15.1,6.8,0.346468034586933
18.0863838544793,-2.5014952123983,"80_2_2","no_elephants","HA",13.1,2.2,0.774848614833558
18.0861439624145,-2.50042521843382,"81_1_2","no_elephants","HA",24.4,8,0.484299839346786
18.0838333424229,-2.50171180263436,"81_2_2","no_elephants","HA",21.1,4,0.72222246396973
18.0829685242573,-2.5042465863466,"82_1_2","no_elephants","Syzigium cf congolenseigiome",20,2.6,0.886056647693163
18.0836034131947,-2.50048369047248,"82_2_2","no_elephants","HA",12.2,3.8,0.506576234057938
18.0825411328932,-2.50152870907629,"83_1_2","no_elephants","HA",12.4,4.8,0.412180447786648
18.0867433779101,-2.50111282625189,"83_2_2","no_elephants","HA",13.7,4.6,0.473962735474833
18.0841677385526,-2.50115358628821,"84_1_2","no_elephants","HA",15.4,4.8,0.506279483460876
18.0824835512167,-2.50281877388471,"84_2_2","no_elephants","HA",11.6,4.4,0.421005312740731
18.0852369265757,-2.50220805611674,"85_1_2","no_elephants","HA",11.6,4.6,0.401700157545344
18.0835914203165,-2.50290011251164,"85_2_2","no_elephants","HA",12.5,4.4,0.453457336521869
18.0845176410245,-2.50071769576032,"86_1_2","no_elephants","HA",14,5.4,0.41373427585527
18.0839888288318,-2.50021748767018,"86_2_2","no_elephants","HA",27,3.6,0.8750612633917
18.0863303768097,-2.50459871625394,"87_1_2","no_elephants","HA",14,4.8,0.464886798302651
18.0826757996616,-2.50040521324135,"87_2_2","no_elephants","HA",17.1,3.6,0.676693609624867
18.082925352101,-2.50051963219791,"88_1_2","no_elephants","HA",11.5,5,0.361727836017593
18.084408724965,-2.50230156411595,"88_2_2","no_elephants","HA",13.7,3.4,0.605241650114152
18.0853001824593,-2.50354754302026,"89_1_2","no_elephants","Syzigium cf congolenseigiome",13.1,3.2,0.612121317335858
18.0838646925795,-2.50025856627267,"89_2_2","no_elephants","HA",20.7,5.4,0.583576585633949
18.0835364464679,-2.50200490178701,"9_1_2","no_elephants","HA",12.5,2.6,0.681936665037238
18.0859247837748,-2.50191197650087,"9_2_2","no_elephants","HA",12.8,2.8,0.660051938305649
18.0862999259461,-2.50419259809218,"90_1_2","no_elephants","HA",14.3,2,0.854306041801081
18.0850813458152,-2.50152365270273,"90_2_2","no_elephants","HA",24.5,5.2,0.673162740729733
18.0830424397786,-2.50304564920637,"91_1_2","no_elephants","HA",11,4,0.439332693830263
18.0857304746582,-2.50452426709386,"91_2_2","no_elephants","HA",14.5,5,0.462397997898956
18.0858043863305,-2.50128291128923,"92_1_2","no_elephants","Syzigium cf congolenseigiome",12.6,3.8,0.520586948500753
18.0835022706801,-2.5042339245826,"92_2_2","no_elephants","HA",16,6.4,0.397940008672038
18.0830224462379,-2.50456920282253,"93_2_2","no_elephants","HA",15.5,3,0.713210443450629
18.0825662273931,-2.50396887589196,"94_1_2","no_elephants","HA",15.8,6.4,0.392477112970535
18.0856852323249,-2.50436248862416,"94_2_2","no_elephants","HA",15.3,5,0.48572142648158
18.0841204498412,-2.50456433957242,"95_1_2","no_elephants","HA",13.1,4.6,0.45451346397419
18.084602754387,-2.50281290983969,"95_2_2","no_elephants","HA",19.4,4.8,0.606560492554639
18.0838072406482,-2.50092076262494,"96_1_2","no_elephants","HA",12,4.8,0.397940008672038
18.0847998298391,-2.50408624270353,"96_2_2","no_elephants","HA",17.2,5,0.53655844257153
18.0859915017469,-2.5034078137175,"97_1_2","no_elephants","HA",13,4,0.511883360978874
18.0828529491788,-2.5010333432909,"97_2_2","no_elephants","HA",11.8,3,0.594760752586463
18.0840614738922,-2.5010117803539,"98_1_2","no_elephants","HA",11.8,6.4,0.265702033322238
18.0841310690338,-2.50303615867205,"98_2_2","no_elephants","HA",15.7,4.4,0.552446975923046
18.0844927079115,-2.50104979891269,"99_1_2","no_elephants","HA",12.9,3.8,0.530806113682439
18.0865418910075,-2.50305505727319,"99_2_2","no_elephants","Syzigium cf congolenseigiome",13.6,3.8,0.553755311753407
